823	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
824	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
825	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
826	4	3	2	1	0	.	.	.	.	.	.	.	.	.	.	.
827	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
828	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
829	2	2	2	.	0	.	2	2	.	2	1	0	1	1	1	3
830	2	2	3	.	.	.	1	2	0	2	2	2	2	2	3	3
831	4	0	4	1	0	1	3	3	3	3	3	4	3	2	3	3
832	3	2	4	1	1	1	4	4	3	3	4	4	4	4	4	3
833	2	1	3	1	2	1	1	3	3	3	3	3	3	2	2	2
834	3	0	1	1	0	.	3	1	3	1	3	1	1	2	2	1
835	2	3	3	0	1	1	2	2	2	2	2	2	4	3	2	2
836	0	0	3	.	0	.	1	2	2	3	1	3	1	2	1	3
837	0	0	0	0	0	0	4	4	0	0	0	.	0	0	0	4
838	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840	1	3	2	0	1	0	2	1	2	.	.	.	.	.	.	0
841	1	2	.	.	0	1	2	0	1	3	2	.	4	3	.	2
842	1	1	4	.	.	.	.	.	.	.	.	.	.	.	.	.
843	3	3	3	.	.	.	1	3	0	4	4	3	3	3	3	2
844	2	3	3	2	1	1	4	4	1	4	2	4	4	3	3	3
845	1	0	4	1	0	0	2	3	0	2	2	4	4	1	3	4
846	0	1	1	0	2	0	2	0	0	.	.	1	2	1	3	1
847	2	3	4	2	0	1	2	4	2	3	2	3	4	3	4	3
848	3	3	1	1	0	1	1	3	2	4	4	2	4	3	1	0
849	2	.	2	0	.	2	2	1	.	4	2	2	.	1	3	1
850	0	1	0	1	0	1	2	.	1	1	1	0	1	0	.	1
851	0	0	1	2	0	0	1	1	.	0	0	.	.	.	.	1
852	1	0	0	0	0	0	4	4	3	4	4	2	0	4	1	1
853	3	3	2	1	1	1	1	2	2	3	3	2	3	3	2	2
854	3	2	2	2	1	1	2	0	0	2	1	2	4	3	1	3
855	4	3	4	1	1	1	2	2	2	3	3	3	3	3	3	2
856	4	2	.	0	0	0	2	2	0	.	.	0	0	0	0	2
857	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
858	0	0	3	0	0	0	2	1	0	1	1	0	1	1	0	4
859	3	4	3	2	0	0	0	0	0	4	4	0	1	1	0	4
860	.	.	0	.	.	.	.	.	.	.	.	.	.	.	.	.
861	4	3	4	1	0	1	2	1	1	4	3	2	.	.	2	3
862	2	0	2	0	0	0	0	2	0	3	0	1	3	3	2	3
863	3	2	4	0	0	0	2	1	1	4	2	1	1	1	1	.
864	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.
865	.	.	.	.	.	.	.	.	.	1	0	.	0	.	.	.
866	0	0	3	.	0	0	1	2	1	2	1	1	0	1	2	2
867	1	0	2	0	0	0	1	2	0	2	1	1	1	1	2	3
868	2	4	4	0	0	.	0	1	0	1	3	1	2	1	0	2
869	2	1	1	2	1	2	2	2	1	1	1	2	2	2	2	2
870	2	1	1	0	0	0	1	2	0	2	2	2	2	2	2	2
871	2	2	3	1	1	1	3	3	1	1	1	1	4	4	4	3
872	2	.	2	0	0	0	0	1	1	2	2	2	0	2	.	3
873	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	4
874	0	2	3	0	1	0	0	2	1	0	0	0	0	0	0	2
875	2	2	1	0	0	.	1	1	0	1	1	.	1	1	1	1
876	3	2	3	1	.	.	3	3	1	3	2	2	2	2	3	3
877	3	0	3	0	0	.	3	1	0	2	.	1	2	1	2	3
878	1	1	2	0	0	0	1	1	0	3	2	1	1	1	2	3
879	1	1	2	.	.	2	3	2	1	3	.	2	2	3	1	2
880	2	1	2	1	0	1	1	3	2	3	2	3	1	2	3	2
881	2	1	3	2	1	1	3	4	2	2	4	4	3	2	2	2
882	2	0	2	0	1	1	2	2	1	3	3	2	3	3	3	2
883	2	0	3	.	.	1	1	2	0	2	2	2	2	2	2	3
884	1	0	3	0	1	0	1	1	0	2	1	1	1	1	0	3
885	.	.	2	1	0	.	2	0	1	4	1	1	4	3	1	3
886	2	1	1	0	0	0	1	1	1	2	1	2	2	1	0	4
887	2	3	2	1	1	1	2	2	1	3	3	1	4	3	1	2
888	2	1	4	0	.	0	1	1	.	3	1	3	2	2	2	3
889	0	1	3	0	.	.	2	1	0	2	1	2	1	2	3	2
890	4	2	2	0	0	.	2	2	1	2	2	2	2	1	2	4
891	4	1	1	1	0	0	1	2	2	3	1	2	3	2	2	2
892	0	2	1	1	.	.	0	1	1	2	2	0	2	2	2	4
893	4	3	4	0	1	0	3	2	2	0	3	4	0	0	3	4
894	3	3	3	1	1	1	3	2	1	2	2	3	3	3	4	3
895	.	0	.	0	.	.	2	3	.	3	.	3	2	2	2	2
896	0	0	1	0	0	0	2	1	0	3	2	2	2	2	1	3
897	3	3	3	.	.	.	2	2	2	3	2	3	2	2	3	2
898	2	0	2	1	0	.	1	0	0	2	3	1	1	1	1	4
899	0	0	0	1	0	0	1	1	0	3	1	0	1	0	2	3
900	1	0	2	1	.	.	1	1	.	2	3	.	1	1	0	3
901	3	1	3	0	0	0	1	2	1	2	1	2	2	1	2	3
902	1	0	3	0	0	0	1	3	2	4	3	4	3	3	4	3
903	.	.	.	.	.	.	.	.	.	4	4	.	.	.	.	.
904	2	0	0	1	0	.	1	0	0	4	1	0	2	0	1	4
905	.	.	.	0	.	.	.	.	.	0	.	.	.	.	.	.
906	0	0	4	0	.	2	0	0	0	1	1	1	.	0	3	1
907	2	3	3	1	.	.	1	1	2	3	3	2	3	2	3	2
908	4	0	3	.	.	.	1	3	1	4	3	3	1	1	0	4
909	2	0	2	1	.	.	0	3	.	2	.	4	2	1	.	2
910	0	2	.	0	.	.	0	0	0	2	0	0	2	2	2	1
911	1	3	2	.	0	0	1	1	0	2	1	0	0	0	0	2
912	2	0	2	.	.	.	1	2	2	1	2	1	2	2	2	3
913	3	1	3	0	0	0	2	3	1	3	3	4	1	1	2	2
914	3	.	3	1	2	1	2	0	1	2	2	0	2	1	2	2
915	2	2	1	1	.	.	2	3	.	3	.	3	1	1	4	3
916	4	4	0	2	2	2	1	0	0	4	4	4	4	3	1	2
917	1	0	3	.	.	1	2	2	0	2	1	1	2	2	2	3
918	.	0	1	2	1	1	3	2	2	1	0	2	0	2	4	2
919	0	0	0	1	0	.	2	2	1	2	.	3	0	1	2	3
920	3	3	2	2	1	2	3	3	1	2	2	2	2	2	2	3
921	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	2
922	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
923	1	0	2	0	0	0	1	2	0	2	1	1	1	2	1	4
924	3	0	1	1	2	.	1	1	0	4	0	0	4	2	0	2
925	0	0	3	0	0	0	0	0	0	2	0	0	0	2	4	3
926	0	0	3	.	.	.	1	2	0	2	2	3	1	1	2	3
927	2	1	1	0	0	0	0	1	0	2	3	0	0	0	1	3
928	2	2	.	2	2	2	2	2	1	4	4	4	4	4	4	2
929	2	2	2	1	1	1	2	2	.	.	.	2	1	2	2	2
930	.	.	.	.	.	.	.	.	.	.	.	0	.	.	.	.
931	2	0	3	0	.	.	2	2	.	3	3	2	2	2	3	2
932	1	0	1	0	0	0	0	0	1	2	2	0	1	1	0	1
933	2	1	0	.	.	1	1	3	0	2	2	3	3	3	4	3
934	3	1	3	0	0	0	3	2	0	1	1	2	2	1	1	3
935	1	0	1	.	.	.	1	2	0	3	2	3	2	1	0	2
936	1	0	3	0	0	.	2	1	0	2	2	2	2	2	3	4
937	3	2	3	1	0	.	2	1	2	2	2	2	3	3	2	3
938	2	1	4	0	.	.	0	3	2	2	2	2	1	1	2	2
939	4	0	4	.	.	.	3	3	.	4	3	3	0	0	4	3
940	1	0	0	0	0	0	2	2	0	4	2	2	0	0	3	0
941	4	4	3	2	2	.	2	4	1	4	3	1	4	3	4	4
942	0	0	1	1	0	0	1	1	2	2	.	2	0	1	1	3
943	3	1	2	1	0	.	0	1	0	3	1	1	0	0	1	3
944	0	0	3	1	.	.	0	0	0	2	1	2	2	2	2	3
945	3	2	4	1	0	.	2	4	3	.	4	4	4	3	4	3
946	3	2	2	1	.	.	1	3	1	3	3	2	1	1	2	3
947	4	2	4	1	1	1	2	4	3	4	3	2	4	3	4	4
948	4	0	0	0	0	.	0	0	0	2	0	0	1	0	2	4
949	.	0	4	.	.	.	3	3	1	0	2	4	3	3	2	4
950	4	4	4	1	0	2	1	3	2	1	2	4	2	2	2	3
951	2	2	2	0	0	1	3	3	1	3	1	4	3	3	3	1
952	4	0	4	2	0	2	1	3	1	4	1	4	4	4	4	2
953	4	1	4	1	0	.	1	2	0	3	2	3	2	3	4	1
954	2	2	3	.	.	.	2	2	2	3	.	2	1	2	2	3
955	4	4	4	2	1	1	2	3	3	0	4	4	4	3	2	4
956	3	1	3	1	.	0	2	2	2	2	2	3	3	3	4	3
957	0	0	0	.	0	0	0	0	0	1	0	0	0	0	0	4
958	2	0	3	.	.	.	2	4	2	2	3	2	3	2	2	3
959	2	2	2	1	.	.	1	1	3	2	2	2	2	1	.	3
960	2	2	2	2	.	.	2	2	2	2	2	1	3	3	2	2
961	1	0	3	0	0	0	1	2	0	2	2	2	2	0	1	3
962	3	1	2	0	0	0	1	1	1	3	4	4	2	2	4	4
963	2	1	3	1	0	0	2	3	0	4	1	3	1	3	3	2
964	3	1	3	0	0	0	1	1	0	2	1	2	1	2	3	3
965	2	1	4	.	.	.	3	3	2	3	3	3	3	3	3	3
966	1	0	3	0	0	0	1	2	0	3	1	1	2	1	4	3
967	3	1	2	1	.	.	2	2	.	2	2	2	3	3	2	2
968	2	0	2	0	0	0	0	0	2	2	2	3	0	0	2	4
969	0	4	4	0	0	.	2	2	0	2	1	3	1	1	1	2
970	4	1	1	1	.	0	4	2	1	4	2	4	1	3	4	4
971	1	1	1	0	0	.	0	0	0	1	.	0	0	0	2	4
972	2	4	2	0	1	2	0	2	0	3	2	2	3	2	0	4
973	3	0	3	0	0	.	0	2	0	3	2	2	2	3	3	2
974	4	3	1	.	0	1	4	2	1	3	2	3	2	1	3	1
975	0	0	2	.	.	.	2	2	0	2	2	2	2	2	3	3
976	0	0	4	0	0	1	0	1	2	2	2	2	2	1	3	4
977	3	0	3	0	0	0	1	2	0	3	1	3	1	1	3	3
978	3	2	2	.	.	.	2	2	1	3	2	2	1	2	2	2
979	.	2	3	.	.	0	1	2	3	2	.	.	.	3	3	3
980	0	0	3	0	0	0	2	1	0	2	1	0	0	0	0	3
981	3	1	1	1	.	2	1	0	1	2	1	2	1	1	4	2
982	4	2	4	0	1	.	2	1	0	2	2	3	1	2	4	3
983	2	1	2	0	0	1	2	0	2	4	2	3	3	2	2	3
984	3	1	1	1	1	.	1	2	2	3	4	2	2	2	2	2
985	1	.	2	.	0	.	2	2	1	3	1	2	.	.	.	3
986	2	0	3	0	0	0	1	2	0	2	1	2	0	1	3	3
987	1	2	3	.	.	.	2	1	.	2	2	2	2	2	2	2
988	2	.	2	.	.	.	0	.	.	3	.	.	2	2	2	3
989	4	1	3	1	0	.	2	3	1	2	3	2	3	3	2	2
990	2	0	3	.	0	.	3	2	3	2	3	2	1	2	1	0
991	2	0	3	0	0	0	2	2	0	4	2	2	2	2	4	4
992	1	1	3	0	0	0	2	1	0	3	1	2	1	1	3	2
993	2	1	1	.	0	.	2	1	3	3	2	2	3	3	4	1
994	4	2	3	.	.	.	1	3	3	1	2	2	2	3	3	2
995	4	0	4	2	0	.	1	0	0	2	0	1	0	0	1	3
996	3	4	3	1	0	.	2	2	0	3	3	3	.	0	3	3
997	2	4	3	0	0	0	3	0	1	0	1	1	2	1	0	3
998	4	1	4	1	1	1	1	3	0	3	2	3	3	3	2	3
999	1	2	2	1	1	1	2	1	.	2	4	4	2	3	2	2
1000	2	.	3	2	0	.	1	1	3	2	1	1	2	2	.	4
1001	0	4	0	2	0	1	0	0	0	1	1	3	1	2	3	4
1002	2	1	3	2	.	.	1	3	3	3	2	1	3	3	2	2
1003	3	0	2	0	0	.	2	1	0	2	3	2	1	1	2	4
1004	4	0	3	0	0	0	2	1	0	2	2	2	2	2	4	4
1005	2	2	4	.	.	0	2	3	2	2	4	3	3	2	4	3
1006	3	2	3	0	1	0	2	2	1	4	.	2	3	2	3	3
1007	.	0	2	0	0	.	.	.	.	3	1	2	.	.	.	2
1008	3	3	3	2	1	1	.	.	3	3	4	4	4	3	3	.
1009	3	3	3	.	.	.	2	2	3	3	2	3	3	3	2	2
1010	0	0	2	0	0	0	0	1	0	3	1	3	3	2	1	4
1011	2	3	0	1	.	.	2	2	2	2	1	2	2	2	3	3
1012	0	0	3	1	0	0	2	2	0	3	0	1	1	1	.	4
1013	3	0	2	0	0	.	1	2	0	2	0	1	0	0	1	3
1014	2	0	3	0	0	1	3	2	0	3	1	4	2	2	2	3
1015	2	3	2	1	.	1	1	2	2	2	2	2	2	2	2	2
1016	.	0	3	.	.	.	0	2	.	2	.	.	.	.	0	4
1017	4	1	4	0	0	.	2	1	0	2	1	2	0	0	2	1
1018	4	3	3	1	1	0	2	3	.	3	3	4	3	3	4	2
1019	4	1	3	0	0	0	1	3	3	1	1	3	2	3	2	2
1020	3	3	3	1	.	.	1	2	0	3	4	3	3	3	2	3
1021	3	1	3	1	0	0	2	2	3	2	1	4	2	3	4	2
1022	1	0	4	0	0	.	1	0	0	3	0	0	0	0	0	2
1023	0	0	2	1	0	0	1	2	1	3	0	1	0	1	1	3
1024	2	2	4	1	.	.	4	4	2	3	3	3	3	4	3	3
1025	2	3	3	0	0	.	3	1	0	4	2	2	2	1	3	3
1026	1	0	3	.	0	.	2	2	0	3	.	3	.	.	2	2
1027	3	.	3	0	.	.	2	3	2	3	2	3	3	3	3	2
1028	1	0	0	1	0	0	3	2	0	3	1	2	1	1	2	3
1029	0	0	4	.	0	0	1	2	1	1	2	2	2	1	2	2
1030	2	2	1	1	1	0	3	4	0	2	2	1	1	1	4	4
1031	0	0	4	0	0	0	0	1	0	3	0	2	1	1	2	4
1032	2	3	0	.	0	.	3	0	0	3	0	2	2	2	0	0
1033	1	0	2	0	0	0	1	0	0	2	4	2	2	2	2	4
1034	4	3	4	.	.	.	1	3	0	4	3	3	3	4	3	2
1035	4	3	3	2	1	.	3	2	0	1	2	2	3	2	3	3
1036	3	0	3	1	0	0	0	1	0	2	1	2	0	1	3	3
1037	2	0	1	0	0	.	1	0	0	4	1	2	0	0	3	3
1038	3	2	4	.	.	1	4	2	3	3	3	3	3	2	4	4
1039	4	2	3	2	.	2	1	4	.	2	2	3	1	2	2	4
1040	3	4	2	2	.	1	0	4	1	3	3	2	4	3	2	2
1041	1	1	1	0	.	.	3	1	0	2	1	3	2	2	3	2
1042	4	0	2	1	0	1	2	2	1	2	2	2	2	2	4	2
1043	4	2	3	.	0	.	1	3	0	3	3	3	2	3	4	3
1044	.	.	.	1	0	0	0	0	1	0	1	3	4	3	2	4
1045	2	0	2	1	0	.	1	2	0	2	2	1	1	1	1	3
1046	.	0	.	2	0	1	4	0	0	0	0	0	1	1	.	.
1047	.	0	2	0	.	.	2	1	1	1	2	2	1	1	2	3
1048	2	1	2	1	.	2	1	3	3	2	3	3	2	3	3	2
1049	1	0	2	0	0	.	1	1	1	2	2	2	2	2	3	4
1050	3	0	3	.	.	2	0	1	1	1	2	2	2	2	3	4
1051	4	0	2	0	0	0	2	2	2	3	3	4	2	2	3	3
1052	2	0	1	0	0	0	0	1	1	1	2	0	0	0	1	3
1053	3	0	2	0	.	.	1	4	0	2	2	4	2	2	2	2
1054	2	2	2	1	.	.	2	3	2	2	2	2	2	2	.	3
1055	1	0	1	0	0	.	2	2	3	2	1	0	0	0	0	3
1056	4	3	3	2	.	.	2	1	3	4	2	4	3	2	4	3
1057	2	0	4	0	0	0	2	0	0	3	0	2	0	2	2	3
1058	3	1	4	1	0	.	2	2	2	3	2	4	3	3	3	1
1059	0	0	0	0	.	.	0	1	0	1	1	3	0	0	4	4
1060	2	1	4	1	0	0	2	1	2	4	3	1	3	2	2	2
1061	0	1	2	0	0	0	1	1	0	3	4	1	2	1	4	2
1062	3	3	4	1	1	0	2	3	0	3	2	4	3	3	2	1
1063	4	0	3	0	0	.	1	3	3	2	3	3	3	3	4	3
1064	.	4	2	1	2	.	.	3	.	4	4	4	.	4	4	4
1065	.	.	3	.	.	.	2	2	.	3	2	2	3	2	2	2
1066	4	2	3	1	0	0	1	3	2	2	1	2	3	2	3	3
1067	.	1	3	2	.	.	1	1	2	.	2	2	2	2	.	3
1068	2	0	2	0	0	0	1	0	0	2	0	2	0	0	1	2
1069	3	1	1	.	.	.	1	3	.	2	3	3	3	2	3	3
1070	4	1	3	2	0	.	0	2	2	1	2	1	2	3	3	3
1071	.	.	4	1	.	.	.	.	3	2	.	4	3	3	.	4
1072	1	0	3	2	2	2	4	3	2	2	4	2	4	3	2	1
1073	3	0	2	.	0	.	2	2	0	2	2	1	.	2	.	3
1074	3	1	4	1	.	.	2	3	1	2	1	2	2	1	2	2
1075	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	2
1076	3	0	3	0	0	0	2	2	2	2	2	3	1	2	2	2
1077	4	2	3	1	1	2	3	4	.	2	4	3	3	3	3	3
1078	1	3	4	0	.	0	2	4	1	4	1	4	4	4	4	2
1079	0	.	3	0	.	.	1	1	.	3	0	2	1	0	.	3
1080	3	0	2	2	.	.	0	1	1	2	3	1	2	1	3	3
1081	0	0	3	0	0	.	0	1	0	1	0	1	1	0	2	3
1082	2	0	3	.	0	1	2	4	3	1	3	2	1	2	3	3
1083	0	2	2	1	0	.	1	2	.	1	3	2	1	0	2	3
1084	1	0	2	0	0	.	0	0	0	2	2	2	0	1	2	4
1085	3	0	3	0	1	.	3	3	0	3	3	3	3	3	4	4
1086	1	0	3	.	.	0	1	2	0	2	2	2	2	3	2	3
1087	2	0	2	.	0	1	1	2	1	3	.	3	2	0	2	3
1088	3	0	3	0	0	0	0	0	2	2	0	1	2	0	0	2
1089	4	.	4	1	.	.	0	3	3	2	4	4	4	4	.	3
1090	0	0	2	0	0	.	2	1	0	1	1	2	0	1	.	3
1091	0	0	2	0	0	0	1	1	0	2	0	2	2	2	2	2
1092	4	3	3	1	.	.	1	2	1	3	2	2	2	2	2	3
1093	2	1	4	1	0	0	2	2	3	3	2	2	2	3	1	3
1094	4	3	2	1	.	.	1	2	3	4	4	2	3	3	3	3
1095	2	4	3	.	.	.	1	1	1	2	2	2	3	3	.	3
1096	1	0	2	1	0	1	1	1	1	3	2	2	2	2	1	2
1097	4	3	3	.	.	.	2	2	1	3	2	3	2	3	4	2
1098	4	2	4	2	.	.	2	3	2	3	2	3	3	2	3	2
1099	2	2	3	1	0	0	2	1	1	4	0	2	1	1	3	3
1100	4	0	4	2	.	.	4	4	2	4	.	4	4	3	.	4
1101	3	1	3	.	.	.	1	3	1	3	3	2	2	2	3	3
1102	2	2	.	1	1	1	2	2	.	3	2	2	2	2	.	2
1103	2	2	4	2	0	0	3	4	.	2	3	3	4	2	3	3
1104	0	0	1	.	0	.	0	1	1	3	1	1	1	1	2	1
1105	2	3	2	1	0	0	1	1	.	3	2	2	1	2	3	2
1106	.	.	2	0	0	.	2	2	.	2	.	3	4	4	4	3
1107	4	0	2	1	.	.	0	1	1	2	3	0	1	1	0	3
1108	.	0	2	0	.	.	2	2	0	4	.	2	1	2	3	3
1109	0	0	0	0	0	.	0	0	0	2	1	0	0	0	0	3
1110	3	1	3	0	0	0	1	3	.	3	4	.	3	3	3	4
1111	3	0	3	.	0	.	1	2	1	2	2	3	.	.	.	2
1112	4	0	4	.	.	.	2	2	3	3	2	2	2	2	2	2
1113	4	2	3	2	.	.	2	4	3	4	2	2	4	0	.	0
1114	3	.	2	1	.	.	2	.	1	3	.	2	2	1	2	3
1115	3	3	4	2	1	2	2	3	1	4	2	3	3	3	4	2
1116	0	0	0	1	0	0	2	2	0	3	2	1	0	2	2	4
1117	.	3	2	0	0	0	2	4	.	3	2	4	3	3	4	3
1118	1	0	1	0	.	.	0	2	0	1	2	1	0	1	4	2
1119	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1120	2	0	4	1	0	0	2	2	2	2	2	2	2	1	2	3
1121	1	1	3	1	.	.	2	2	0	3	3	3	0	3	1	4
1122	0	0	2	2	0	0	1	2	1	2	0	2	2	2	2	2
1123	4	1	4	1	0	.	3	2	1	3	1	3	2	3	2	3
1124	4	1	2	1	.	.	1	2	1	3	2	4	.	3	4	3
1125	4	3	2	1	1	.	3	2	1	3	3	2	1	2	3	2
1126	1	0	4	.	.	.	0	0	0	1	1	0	1	1	2	3
1127	3	0	2	.	0	.	1	2	0	2	.	2	2	2	3	2
1128	4	2	4	0	.	.	2	2	.	2	1	2	3	2	3	2
1129	4	.	2	0	.	.	0	2	1	2	2	2	2	2	2	2
1130	3	0	2	1	.	.	1	2	1	2	2	2	1	1	1	3
1131	3	0	0	0	0	1	0	2	0	1	1	1	2	2	1	3
1132	4	0	3	1	.	0	1	3	1	2	.	2	2	1	1	2
1133	4	1	4	.	0	.	2	4	0	2	.	4	0	4	4	4
1134	2	2	0	.	0	.	3	3	2	2	1	3	2	2	2	1
1135	.	4	2	2	.	.	3	3	3	2	2	4	3	3	3	0
1136	4	2	2	2	1	1	2	3	1	2	2	2	2	2	2	2
1137	3	0	2	0	0	0	1	3	0	2	1	3	1	2	2	3
1138	0	0	2	0	0	0	2	1	1	1	2	2	1	1	1	2
1139	3	1	3	1	.	.	1	2	0	4	3	2	2	3	2	3
1140	.	0	3	1	.	1	2	3	2	2	3	2	3	.	2	3
1141	1	4	4	2	2	1	3	4	2	4	3	4	3	3	2	3
1142	0	1	3	1	1	.	0	3	2	3	1	3	4	4	3	1
1143	1	0	2	1	0	.	1	2	3	2	1	1	1	2	1	3
1144	2	1	3	1	0	.	1	1	1	3	2	1	0	0	3	3
1145	0	0	3	0	1	.	2	2	1	2	2	1	1	1	2	3
1146	2	1	4	.	.	.	1	3	2	3	2	4	3	2	3	2
1147	2	2	2	0	0	.	2	.	.	2	.	2	.	.	2	2
1148	2	.	3	.	0	1	1	2	1	3	2	1	3	3	.	3
1149	2	0	4	1	.	.	0	4	.	4	.	0	2	.	3	0
1150	2	0	2	0	0	.	1	0	0	0	1	0	1	0	0	4
1151	3	0	3	1	0	0	3	2	1	2	2	3	1	2	2	4
1152	.	0	3	.	.	.	2	1	1	2	0	1	0	0	1	4
1153	0	0	2	1	0	0	0	0	0	1	1	1	0	0	1	2
1154	1	1	2	2	.	.	4	2	2	3	.	4	2	2	4	2
1155	4	1	3	1	.	0	1	1	1	3	2	2	1	0	2	3
1156	3	0	2	.	.	.	2	2	1	2	3	3	2	2	2	2
1157	2	1	1	1	0	0	1	1	0	2	1	2	1	2	3	2
1158	.	0	2	1	0	.	0	3	1	1	.	1	2	1	2	2
1159	0	0	1	.	.	1	1	1	.	1	3	2	3	2	2	3
1160	2	0	2	0	0	0	1	1	1	2	3	2	2	2	3	3
1161	2	2	3	2	0	.	1	1	2	3	4	1	2	2	3	3
1162	3	0	1	1	0	.	0	1	3	2	1	1	1	0	1	4
1163	0	0	3	0	0	.	2	2	.	1	2	1	2	2	3	2
1164	1	1	2	1	.	.	2	1	0	2	1	2	2	2	2	3
1165	3	2	3	1	.	1	1	1	2	3	3	3	2	1	2	3
1166	4	0	4	0	.	.	1	1	.	3	3	3	3	3	3	2
1167	1	0	1	0	0	0	2	0	1	1	1	1	2	1	4	3
1168	1	.	3	0	0	.	0	2	1	2	4	2	3	1	1	3
1169	3	2	3	2	.	.	1	2	.	2	2	3	3	3	4	3
1170	3	1	4	2	1	.	2	2	2	2	3	2	1	2	3	3
1171	.	.	2	1	0	.	3	3	0	2	.	2	2	2	.	2
1172	4	0	4	0	0	.	1	3	0	2	0	2	2	.	0	2
1173	.	.	3	1	.	1	2	2	1	2	1	1	1	.	1	1
1174	3	3	1	1	.	.	2	2	.	1	2	3	2	2	3	3
1175	3	.	2	1	.	.	1	2	2	4	2	3	3	2	3	3
1176	3	3	1	0	.	2	1	2	2	2	1	1	2	1	1	2
1177	4	0	4	0	2	0	2	4	3	4	3	4	4	4	4	2
1178	1	2	2	1	.	.	1	1	1	2	1	2	1	1	1	2
1179	4	4	4	1	2	1	4	3	3	3	1	4	2	3	3	1
1180	3	1	4	1	0	.	2	1	1	2	3	2	3	2	3	3
1181	.	0	3	0	0	0	2	1	1	2	.	1	0	1	2	3
1182	4	0	2	0	0	0	1	3	1	3	2	1	1	0	2	3
1183	4	1	4	.	.	.	3	1	1	1	1	1	2	3	3	3
1184	3	4	4	.	1	2	4	4	3	4	3	4	4	4	4	1
1185	3	0	4	2	.	2	2	2	2	4	.	3	3	2	3	2
1186	4	0	4	2	.	.	2	2	3	4	2	3	3	3	4	2
1187	2	0	0	0	0	0	0	2	2	2	.	2	2	0	2	3
1188	.	2	.	.	.	.	.	.	1	.	.	.	.	.	.	.
1189	0	0	2	0	0	0	2	1	0	2	1	1	1	0	3	3
1190	0	0	2	0	0	0	1	1	1	3	1	2	2	2	1	3
1191	0	0	3	.	0	.	1	2	0	1	2	0	.	.	.	2
1192	.	2	.	1	.	2	0	.	1	4	.	.	.	.	.	2
1193	1	0	1	1	1	0	2	2	0	1	1	2	1	1	2	4
1194	3	3	2	1	2	2	3	2	1	2	2	2	3	4	3	2
1195	3	0	2	1	.	1	1	1	.	1	2	1	1	.	1	2
1196	0	.	2	0	.	.	1	0	0	2	.	.	2	0	4	2
1197	2	1	1	0	.	.	2	2	0	3	3	3	1	2	4	4
1198	4	1	4	0	0	.	0	2	.	4	0	2	2	2	3	2
1199	1	0	.	0	0	0	1	0	0	0	0	1	1	1	2	3
1200	1	0	3	1	.	.	2	1	3	4	2	3	2	2	2	3
1201	2	3	3	0	0	0	2	3	1	2	1	2	2	2	3	2
1202	0	0	2	1	.	.	1	1	0	.	.	0	2	2	.	3
1203	.	1	2	2	.	1	3	.	0	3	0	2	2	3	.	2
1204	2	3	4	.	0	.	3	3	2	4	2	2	2	4	2	2
1205	2	0	3	1	2	1	1	2	2	3	3	3	3	4	3	3
1206	1	0	2	0	0	.	2	2	2	0	2	0	1	0	0	3
1207	2	3	4	0	.	.	1	1	1	2	1	1	1	1	2	3
1208	2	1	2	1	.	.	1	2	1	2	2	1	2	2	3	3
1209	3	0	4	.	.	.	2	4	2	3	4	4	.	2	3	3
1210	4	4	3	.	.	.	1	2	3	1	4	2	1	1	4	1
1211	.	.	2	0	.	.	2	1	.	2	.	2	1	1	3	1
1212	2	0	4	1	.	2	0	1	1	1	2	3	3	.	2	2
1213	4	1	0	0	0	.	2	1	0	2	1	3	2	2	4	3
1214	3	0	4	1	.	1	2	2	3	.	2	2	2	4	2	2
1215	4	1	2	1	1	.	2	1	2	2	2	1	2	3	4	2
1216	2	2	2	1	1	2	0	2	1	2	3	2	3	2	3	2
1217	.	3	3	1	2	1	3	4	2	3	4	4	3	2	3	2
1218	4	0	4	.	.	2	2	4	2	4	.	3	4	3	4	2
1219	2	2	4	1	1	2	4	4	2	4	3	4	3	3	1	3
1220	1	0	3	1	1	.	2	0	2	2	2	1	3	3	0	3
1221	0	0	1	0	1	1	0	1	0	3	1	1	1	1	3	2
1222	2	1	2	1	.	1	2	2	2	3	3	2	2	2	3	2
1223	0	4	0	0	0	0	0	0	0	4	0	0	0	0	4	4
1224	0	0	3	.	.	.	1	0	2	1	2	1	1	1	1	2
1225	0	0	1	.	0	0	1	1	0	1	2	1	1	2	3	3
1226	3	2	3	1	1	.	2	3	2	3	2	2	3	2	2	2
1227	4	2	2	1	.	.	1	0	2	2	2	1	2	1	.	3
