     2.000     1.000     2.000     2.000     0.000         *     0.000     2.000     2.000     1.000     4.000     1.000     2.000     1.000     0.000     1.000     0.929     0.000     0.071     1.000  373 1575
     3.000     2.000     2.000     1.000         *         *     2.000     2.000     2.000         *     2.000     3.000     3.000     3.000     2.000     3.000     0.000     0.180     0.820     3.000  374 1575
     3.000     3.000     3.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     3.000     2.000     3.000     3.000     3.000     3.000     0.000     0.922     0.078     2.000  375 1575
     0.000     0.000     2.000     1.000         *     0.000     0.000     0.000     4.000     0.000     3.000     2.000     1.000     1.000     1.000     2.000     1.000     0.000     0.000     1.000  376 1575
         *         *         *         *         *         *         *         *         *         *         *         *         *     2.000     2.000     2.000     0.070     0.029     0.901     3.000  377 1575
     4.000     1.000     2.000     0.000     0.000     2.000     2.000     1.000     3.000         *     2.000     2.000     1.000     2.000     1.000     3.000     0.033     0.000     0.967     3.000  378 1575
     3.000     4.000     2.000     0.000     1.000     0.000     1.000     2.000     2.000     3.000     3.000     4.000     4.000     4.000     4.000     4.000     0.000     1.000     0.000     2.000  379 1575
     3.000     0.000     3.000     0.000     0.000     1.000     0.000     0.000     4.000     0.000     1.000     1.000     1.000     2.000     2.000     2.000     0.956     0.000     0.044     1.000  380 1575
     2.000     2.000     3.000     1.000     0.000     1.000     3.000     1.000     3.000         *     2.000     3.000     1.000         *         *         *     0.019     0.003     0.978     3.000  381 1575
     2.000     1.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     1.000     2.000         *     2.000     2.000     3.000     0.001     0.001     0.998     3.000  382 1575
         *         *     3.000         *     0.000     1.000     2.000     1.000     3.000     1.000     0.000     2.000     1.000     1.000         *     3.000     0.567     0.000     0.433     1.000  383 1575
     2.000     3.000     1.000     0.000     1.000     0.000     2.000     0.000     3.000     1.000     0.000     1.000     3.000     3.000     2.000     0.000     0.086     0.000     0.914     3.000  384 1575
     3.000     2.000     1.000         *     0.000     1.000     2.000     0.000     3.000     1.000     4.000     1.000     3.000         *     0.000     2.000     0.620     0.000     0.380     1.000  386 1575
     4.000     3.000     3.000     2.000     0.000         *     1.000     3.000     2.000     3.000     2.000     4.000     3.000     2.000     2.000     1.000     0.000     0.495     0.505     3.000  387 1575
     4.000         *     4.000         *         *         *         *     3.000     3.000         *     3.000         *     2.000     3.000     3.000     2.000     0.000     0.826     0.174     2.000  388 1575
     4.000     2.000     3.000     1.000     1.000     1.000     2.000     3.000     1.000     2.000     1.000     3.000     2.000     3.000     2.000     2.000     0.000     0.464     0.536     3.000  389 1575
     1.000     0.000     1.000         *         *     1.000     0.000     0.000     4.000     0.000     0.000     2.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  390 1575
     2.000     2.000     2.000     0.000     0.000     0.000     2.000     2.000     2.000         *     2.000     0.000     2.000     2.000     2.000     2.000     0.069     0.000     0.931     3.000  391 1575
         *         *     0.000     1.000     0.000         *         *         *     2.000         *     2.000     2.000     3.000         *     1.000     2.000     0.326     0.000     0.673     3.000  392 1575
     3.000     0.000     1.000     0.000         *     1.000     1.000     1.000     3.000     1.000     2.000     2.000     1.000     1.000     0.000     1.000     0.998     0.000     0.002     1.000  393 1575
     1.000     2.000     2.000     1.000     0.000         *     1.000     1.000     1.000         *     1.000     0.000     2.000     2.000     2.000     1.000     0.534     0.000     0.466     1.000  394 1575
     4.000     3.000     3.000     0.000     0.000         *     3.000     2.000     2.000     0.000     3.000     1.000     2.000     3.000     3.000     3.000     0.000     0.012     0.988     3.000  395 1575
     3.000     1.000     2.000     1.000     0.000     0.000     0.000     1.000     3.000     0.000     2.000     3.000     0.000     1.000     1.000     0.000     0.997     0.000     0.003     1.000  396 1575
     3.000     0.000     3.000     1.000     1.000     1.000     3.000     3.000     3.000     2.000     2.000     3.000     3.000     3.000     3.000     3.000     0.000     0.903     0.097     2.000  398 1575
     4.000     1.000     3.000     1.000         *     0.000     1.000     2.000     3.000     3.000     2.000     3.000     3.000     1.000     1.000     2.000     0.002     0.001     0.997     3.000  399 1575
     2.000     0.000     1.000         *     0.000     2.000     1.000     1.000     3.000     3.000     2.000     2.000     2.000         *         *     2.000     0.066     0.000     0.934     3.000  401 1575
     4.000     2.000     2.000     0.000         *     2.000     2.000     0.000     3.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     0.006     0.000     0.994     3.000  402 1575
     3.000     4.000     4.000     2.000         *         *     3.000     3.000     3.000     3.000     3.000     3.000     4.000     3.000     3.000     4.000     0.000     1.000     0.000     2.000  403 1575
     2.000     1.000     2.000     2.000     1.000         *     2.000     3.000     3.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     0.001     0.001     0.998     3.000  404 1575
     4.000     3.000     3.000         *         *     2.000     1.000     1.000     2.000     3.000     3.000     0.000     3.000     3.000     4.000     4.000     0.000     0.931     0.069     2.000  405 1575
     3.000     0.000     2.000     2.000     0.000     1.000     2.000     2.000     3.000     1.000     4.000     3.000     2.000     3.000     2.000     4.000     0.000     0.012     0.988     3.000  406 1575
     2.000     2.000     1.000     0.000     1.000     0.000     0.000     0.000     4.000     0.000     2.000     2.000     2.000     2.000     2.000     2.000     0.691     0.000     0.309     1.000  407 1575
     3.000     2.000     3.000     1.000     1.000         *     3.000     3.000     1.000     2.000     3.000     2.000     3.000     3.000     3.000     3.000     0.000     0.980     0.020     2.000  408 1575
     4.000     2.000     3.000     1.000     0.000         *     2.000     1.000     2.000     3.000     2.000     2.000     2.000     2.000     3.000     4.000     0.000     0.029     0.971     3.000  409 1575
     4.000     3.000     2.000     1.000         *     2.000     2.000     1.000     3.000     1.000     2.000     3.000     3.000     2.000     2.000     2.000     0.000     0.034     0.966     3.000  410 1575
     1.000     2.000     2.000     1.000     0.000         *     1.000     0.000     2.000     1.000     3.000     2.000         *     1.000     1.000     1.000     0.957     0.000     0.043     1.000  411 1575
     2.000     0.000     2.000         *     0.000         *     1.000     0.000     2.000     0.000     2.000     4.000     2.000     1.000     1.000     4.000     0.596     0.000     0.404     1.000  412 1575
     3.000     2.000     3.000         *         *         *     3.000     3.000     2.000     2.000     2.000     3.000     3.000     2.000     2.000     3.000     0.000     0.558     0.442     2.000  413 1575
     2.000         *     1.000         *     0.000         *     2.000     3.000     1.000     1.000     2.000     2.000     3.000     2.000     1.000     2.000     0.004     0.000     0.996     3.000  414 1575
     4.000     4.000     2.000     1.000     0.000         *     0.000     1.000     1.000     1.000     4.000     3.000     3.000     3.000     3.000     4.000     0.000     0.198     0.802     3.000  415 1575
     3.000     3.000     4.000     1.000     1.000     1.000     2.000     3.000     2.000     2.000     2.000     2.000     4.000     3.000     3.000     3.000     0.000     0.993     0.007     2.000  416 1575
     4.000     2.000     2.000     1.000         *         *     2.000     3.000     3.000     1.000     2.000         *         *     2.000     2.000     2.000     0.000     0.023     0.977     3.000  417 1575
     3.000     0.000     0.000     0.000         *         *     2.000         *     1.000     0.000     0.000     1.000     0.000     2.000     1.000     0.000     0.997     0.000     0.003     1.000  418 1575
     4.000     2.000     2.000     2.000         *     0.000     3.000     2.000     3.000         *     1.000     1.000     0.000     2.000     3.000     2.000     0.001     0.001     0.998     3.000  419 1575
     3.000     4.000     4.000     1.000     0.000     1.000     1.000     1.000     2.000     2.000     3.000     3.000     0.000     3.000     3.000     2.000     0.000     0.021     0.979     3.000  420 1575
     0.000     2.000     0.000     0.000         *         *     0.000     0.000     4.000     0.000     2.000         *         *     0.000     1.000         *     1.000     0.000     0.000     1.000  421 1575
     3.000     1.000     1.000     1.000         *     2.000     0.000     1.000     2.000     3.000     1.000     3.000     2.000     2.000     2.000     1.000     0.003     0.000     0.997     3.000  422 1575
     0.000     2.000     2.000     0.000         *         *     2.000     4.000     1.000     1.000         *         *     1.000     3.000     3.000     4.000     0.000     0.076     0.923     3.000  423 1575
     0.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     4.000     0.000         *     0.000     2.000     2.000     1.000     1.000     1.000     0.000     0.000     1.000  424 1575
     3.000     0.000     2.000     1.000     0.000         *     2.000     0.000     0.000         *     1.000         *     1.000     0.000     0.000         *     0.999     0.000     0.001     1.000  425 1575
     4.000         *     2.000     0.000         *     1.000     2.000         *     4.000         *     2.000     2.000     2.000         *         *         *     0.032     0.027     0.941     3.000  426 1575
     2.000     2.000     3.000     1.000     1.000         *     3.000     2.000     3.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     0.007     0.993     3.000  427 1575
     3.000     2.000     2.000     1.000         *         *     2.000     3.000     2.000     3.000     2.000     3.000     4.000     3.000     2.000     3.000     0.000     0.932     0.068     2.000  428 1575
     2.000     2.000     1.000     1.000         *     1.000     1.000     2.000     2.000     1.000     3.000     2.000     2.000     1.000     2.000     2.000     0.017     0.000     0.983     3.000  429 1575
     4.000     2.000     3.000     1.000     0.000     0.000     2.000     2.000     3.000     2.000     3.000     2.000     2.000     2.000     2.000     2.000     0.000     0.001     0.999     3.000  430 1575
     4.000     1.000     1.000         *         *         *     2.000     3.000     2.000     1.000     3.000     2.000     3.000     3.000     2.000         *     0.000     0.073     0.927     3.000  431 1575
     4.000     2.000     4.000     1.000         *         *     3.000     4.000     2.000     3.000     4.000         *     3.000     3.000     3.000     4.000     0.000     1.000     0.000     2.000  432 1575
     2.000     1.000     2.000     1.000     2.000     0.000     1.000         *     2.000     1.000     3.000     2.000     2.000     3.000     3.000     3.000     0.000     0.154     0.846     3.000  433 1575
     4.000     2.000     3.000     1.000     0.000     2.000     2.000     3.000     2.000     2.000     3.000     3.000     3.000     2.000     2.000     2.000     0.000     0.286     0.714     3.000  434 1575
     2.000         *     2.000         *     0.000         *     3.000         *     2.000         *     3.000     2.000     3.000     2.000     2.000         *     0.001     0.010     0.989     3.000  435 1575
     2.000     0.000     0.000     0.000         *         *     2.000     4.000     4.000     3.000     3.000         *     3.000     2.000     1.000     3.000     0.001     0.005     0.994     3.000  436 1575
     4.000     1.000     2.000     1.000         *     2.000     4.000     4.000     2.000     0.000     2.000     3.000     2.000     3.000     3.000     2.000     0.000     0.830     0.170     2.000  437 1575
     4.000     2.000     2.000         *         *     1.000     1.000     2.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     1.000     0.000     0.003     0.997     3.000  438 1575
     4.000     3.000     2.000     1.000     0.000         *     3.000     2.000     2.000     2.000     3.000     3.000     4.000     2.000     2.000     3.000     0.000     0.367     0.633     3.000  439 1575
     4.000     1.000     3.000     0.000         *     1.000     3.000     3.000     3.000         *     2.000     1.000         *     2.000     2.000     4.000     0.000     0.028     0.972     3.000  440 1575
         *     2.000         *     2.000         *         *     3.000     3.000     3.000     2.000         *         *         *         *         *         *     0.000     0.880     0.120     2.000  441 1575
     4.000     3.000     2.000     1.000     1.000     2.000     2.000     2.000     1.000     2.000     3.000         *     3.000     2.000     2.000     2.000     0.000     0.526     0.474     2.000  442 1575
     3.000     3.000     3.000         *     0.000         *     2.000     3.000     2.000         *     3.000     3.000     2.000     2.000     2.000     2.000     0.000     0.039     0.961     3.000  443 1575
     0.000     0.000     2.000     1.000     0.000     0.000     2.000     2.000     2.000     3.000     1.000     0.000     3.000     1.000     1.000     2.000     0.747     0.000     0.253     1.000  444 1575
     0.000     0.000     0.000         *     0.000     1.000     4.000     0.000     4.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000  445 1575
     0.000     1.000     2.000         *         *         *     1.000     0.000     4.000     1.000     2.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000  446 1575
     1.000     1.000     3.000     1.000     0.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     3.000     2.000     2.000     4.000     0.000     0.000     0.999     3.000  447 1575
     1.000     2.000     1.000     1.000         *     0.000     1.000     1.000     2.000         *     2.000     2.000     2.000     2.000     2.000     0.000     0.403     0.000     0.597     3.000  448 1575
     2.000     1.000     2.000     0.000     0.000     1.000     2.000     2.000     3.000     2.000     1.000     3.000     2.000     2.000     2.000     2.000     0.002     0.000     0.998     3.000  449 1575
     1.000     0.000     3.000     0.000     0.000     0.000     1.000     1.000     2.000     1.000     1.000     3.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000  450 1575
     2.000     3.000     2.000     1.000     1.000     1.000     1.000     1.000     3.000     1.000     1.000     2.000     2.000     1.000     2.000     1.000     0.084     0.000     0.916     3.000  451 1575
     4.000     3.000     2.000     1.000     0.000         *     3.000     4.000     3.000     3.000     3.000     3.000     4.000     2.000     2.000     3.000     0.000     0.965     0.035     2.000  452 1575
     1.000     0.000     3.000     0.000         *         *         *         *         *         *     1.000     1.000         *         *         *         *     0.858     0.000     0.141     1.000  453 1575
     3.000     2.000     1.000     0.000         *         *     0.000     0.000     2.000     0.000     3.000     1.000     0.000     1.000     2.000     1.000     0.995     0.000     0.005     1.000  454 1575
     4.000     0.000     1.000         *     0.000     1.000     2.000     1.000     2.000     0.000     3.000     2.000     2.000     2.000     2.000     1.000     0.025     0.000     0.975     3.000  455 1575
     4.000     4.000     0.000     1.000         *     0.000     0.000     0.000     4.000     0.000     3.000     4.000     0.000     1.000     2.000     1.000     0.739     0.000     0.261     1.000  456 1575
     4.000     2.000     3.000         *         *         *     1.000     1.000     2.000     0.000     2.000     2.000     2.000     2.000     2.000     2.000     0.005     0.000     0.995     3.000  457 1575
     1.000     0.000     2.000     0.000     1.000     2.000     0.000     1.000     2.000     1.000     1.000     1.000     3.000     3.000     2.000     3.000     0.006     0.000     0.994     3.000  458 1575
     2.000     0.000     0.000     0.000     0.000         *     0.000     0.000     4.000     0.000     4.000     0.000         *     0.000     0.000     1.000     1.000     0.000     0.000     1.000  459 1575
     3.000     0.000     1.000     1.000         *     0.000     3.000     1.000     2.000     0.000     2.000     1.000     2.000     1.000     0.000     4.000     0.902     0.000     0.098     1.000  460 1575
     2.000     1.000     2.000     0.000         *     0.000     2.000     2.000     2.000         *     2.000     0.000     2.000     0.000     2.000     4.000     0.522     0.000     0.478     1.000  461 1575
     4.000     0.000     3.000     2.000     2.000     2.000     2.000     4.000     2.000     3.000     4.000     4.000     4.000     4.000     4.000     4.000     0.000     1.000     0.000     2.000  462 1575
     3.000     3.000     2.000     0.000     0.000         *     0.000     0.000     3.000     0.000     3.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000  463 1575
     1.000     3.000     1.000     2.000     1.000     2.000     2.000     4.000     3.000     3.000     3.000     2.000     2.000     4.000     2.000     2.000     0.000     0.989     0.011     2.000  464 1575
     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     0.005     0.995     3.000  465 1575
     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000         *     2.000     2.000         *     2.000     2.000     2.000     0.001     0.007     0.992     3.000  466 1575
     4.000     3.000     4.000     1.000         *     1.000     3.000     3.000     1.000     2.000     0.000     2.000     4.000     4.000     4.000     4.000     0.000     1.000     0.000     2.000  467 1575
     0.000     0.000     4.000     1.000     0.000     0.000     1.000     0.000     2.000     1.000     1.000     0.000     0.000     0.000     0.000     4.000     1.000     0.000     0.000     1.000  468 1575
     1.000     3.000     3.000         *     0.000     0.000     2.000     1.000     3.000     0.000     3.000     2.000     3.000     2.000     2.000     4.000     0.001     0.000     0.998     3.000  469 1575
     1.000     2.000     0.000     0.000     0.000     0.000     1.000     1.000     2.000     1.000         *     1.000     2.000     2.000     2.000     2.000     0.619     0.000     0.381     1.000  470 1575
     3.000     2.000     3.000     1.000         *         *     3.000         *     2.000     3.000     2.000     2.000     3.000     3.000     3.000     3.000     0.000     0.949     0.051     2.000  471 1575
     3.000     3.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     2.000     2.000     3.000     2.000     2.000     2.000     0.000     0.019     0.981     3.000  472 1575
         *         *         *         *     1.000     1.000     1.000     0.000     2.000         *     1.000         *     3.000     2.000     2.000     1.000     0.105     0.000     0.895     3.000  473 1575
     3.000     3.000     2.000         *         *         *     2.000     2.000     2.000     2.000     2.000     2.000     4.000     2.000     3.000     3.000     0.000     0.483     0.517     3.000  474 1575
     3.000     3.000     2.000     0.000         *         *     1.000     2.000     1.000     1.000     3.000     1.000     1.000     0.000     1.000     2.000     0.791     0.000     0.209     1.000  475 1575
     4.000     3.000     2.000     0.000     1.000         *     1.000     1.000     3.000     0.000     0.000     3.000     1.000     1.000     2.000     2.000     0.124     0.000     0.876     3.000  476 1575
     3.000         *     2.000     2.000         *         *     1.000     0.000     2.000     2.000         *         *     1.000     1.000     1.000     1.000     0.892     0.000     0.108     1.000  477 1575
     3.000     4.000     2.000     2.000         *     2.000     4.000     2.000     2.000     2.000     2.000     2.000     2.000     3.000     3.000     4.000     0.000     0.992     0.008     2.000  478 1575
     2.000     1.000     3.000     2.000         *     0.000     2.000     2.000     1.000     1.000     3.000     2.000     1.000     1.000     1.000     0.000     0.405     0.000     0.595     3.000  479 1575
     2.000     3.000     4.000     1.000     1.000         *     1.000         *     2.000     1.000         *         *         *     1.000     0.000     1.000     0.720     0.000     0.280     1.000  480 1575
     3.000     4.000     3.000     2.000     0.000         *     2.000     2.000     3.000     3.000     4.000     3.000     4.000     3.000     3.000     3.000     0.000     0.997     0.003     2.000  481 1575
     4.000     4.000     4.000     2.000         *     1.000     2.000     3.000     3.000     3.000     4.000     2.000     3.000     2.000     2.000     4.000     0.000     0.996     0.004     2.000  482 1575
     3.000     0.000     2.000     0.000     0.000         *     1.000     1.000     2.000     0.000     1.000     0.000     2.000     2.000     1.000     0.000     0.992     0.000     0.008     1.000  483 1575
     3.000     1.000     2.000     0.000     0.000     0.000     1.000     1.000     2.000     0.000     1.000     0.000     1.000     0.000     1.000     2.000     1.000     0.000     0.000     1.000  484 1575
     1.000     1.000     1.000     1.000     1.000         *     1.000     1.000     3.000     1.000     2.000     2.000     1.000     2.000     1.000         *     0.698     0.000     0.302     1.000  485 1575
     2.000     1.000     3.000         *         *         *     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000         *         *     0.003     0.008     0.989     3.000  486 1575
     4.000     3.000     3.000     1.000     1.000         *     2.000     4.000     2.000     1.000     2.000     3.000     4.000     4.000     3.000     4.000     0.000     1.000     0.000     2.000  487 1575
         *         *     2.000         *     0.000         *     2.000     2.000     3.000         *     2.000         *     3.000         *     2.000     2.000     0.014     0.004     0.982     3.000  488 1575
     4.000     3.000     3.000         *         *         *     2.000     2.000     3.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     0.000     0.086     0.914     3.000  489 1575
     4.000         *     2.000     2.000         *         *     1.000     2.000     3.000     1.000     2.000     0.000     2.000     1.000     1.000     3.000     0.150     0.000     0.850     3.000  490 1575
     1.000     1.000     2.000     0.000         *         *     2.000     1.000     2.000         *     3.000     2.000     2.000     2.000     2.000     2.000     0.042     0.000     0.958     3.000  491 1575
     1.000     3.000     0.000     0.000         *     0.000     1.000     0.000     4.000     3.000         *     0.000     2.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000  492 1575
         *         *         *         *         *         *         *         *         *     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  493 1575
     2.000     2.000     1.000         *         *         *     2.000     0.000     2.000     1.000     1.000     1.000     0.000         *         *         *     0.963     0.000     0.037     1.000  494 1575
     1.000     1.000     3.000     1.000     1.000     1.000     0.000     2.000     2.000     0.000     3.000     2.000     2.000     2.000     2.000     2.000     0.010     0.000     0.990     3.000  495 1575
     2.000     2.000     2.000     1.000     1.000     1.000     0.000     0.000     3.000     0.000     0.000     1.000     2.000     2.000     3.000     3.000     0.053     0.000     0.947     3.000  496 1575
     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     3.000     3.000     0.000     2.000     2.000     2.000     0.000     0.003     0.997     3.000  497 1575
     2.000     2.000     2.000     1.000     0.000     1.000     2.000     2.000     2.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     0.000     0.002     0.998     3.000  498 1575
     1.000     2.000     3.000     0.000     0.000         *     2.000     2.000     2.000     0.000     2.000     0.000     1.000     1.000     1.000     2.000     0.968     0.000     0.032     1.000  499 1575
     2.000     1.000     1.000     0.000     0.000         *     0.000     0.000     3.000     0.000     1.000         *     2.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  500 1575
     4.000         *     3.000     1.000         *     2.000     0.000     0.000     2.000         *     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  501 1575
     4.000     0.000     2.000     0.000     0.000     1.000     1.000     0.000     4.000     2.000     3.000     2.000     2.000     0.000     0.000     0.000     0.999     0.000     0.001     1.000  502 1575
     2.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     3.000     1.000     0.000     1.000     2.000     2.000     1.000     1.000     0.982     0.000     0.018     1.000  503 1575
     3.000     3.000     4.000     0.000     0.000     2.000     4.000     4.000     2.000     1.000     1.000     0.000     4.000     4.000     4.000     4.000     0.000     0.996     0.004     2.000  504 1575
     2.000     2.000     2.000     2.000         *         *     1.000     1.000     3.000     1.000     1.000         *     1.000     2.000     2.000     2.000     0.089     0.000     0.911     3.000  505 1575
     4.000     0.000     0.000     2.000     2.000     2.000     1.000     4.000     4.000     1.000     0.000     0.000     2.000     2.000     2.000     2.000     0.000     0.004     0.995     3.000  506 1575
     3.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     3.000     1.000     1.000     1.000     2.000     1.000     1.000     1.000     0.992     0.000     0.008     1.000  507 1575
     0.000     0.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000     1.000     2.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  508 1575
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     0.000     1.000     2.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  509 1575
     0.000     4.000     3.000     1.000         *     2.000     1.000     2.000     2.000     3.000     1.000         *     2.000     3.000     1.000     3.000     0.000     0.065     0.934     3.000  510 1575
     2.000     3.000     3.000         *         *         *     1.000     2.000     2.000     3.000     4.000     4.000     3.000     3.000     3.000     3.000     0.000     0.987     0.013     2.000  511 1575
     4.000     0.000     4.000     0.000     0.000     2.000     1.000     2.000     2.000     0.000     4.000     0.000     2.000     2.000     2.000     1.000     0.009     0.000     0.991     3.000  512 1575
     3.000     2.000     2.000     0.000     0.000     1.000     2.000     1.000     2.000     0.000     2.000     2.000     1.000     1.000     1.000         *     0.738     0.000     0.262     1.000  513 1575
     1.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     4.000     0.000     0.000     0.000     0.000     0.000     0.000     4.000     1.000     0.000     0.000     1.000  514 1575
     2.000     2.000     3.000     1.000         *         *     0.000         *     0.000     0.000     2.000         *     2.000     2.000     2.000     2.000     0.025     0.000     0.974     3.000  515 1575
     0.000     0.000     4.000         *     0.000     2.000     1.000     2.000     4.000     2.000     3.000     2.000     2.000     1.000     1.000     0.000     0.660     0.000     0.340     1.000  516 1575
     1.000     4.000     3.000     1.000     0.000     2.000     1.000     1.000     3.000     0.000     3.000     2.000     2.000     0.000     0.000     2.000     0.941     0.000     0.059     1.000  517 1575
     2.000     2.000     2.000     1.000     0.000     0.000     1.000     2.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     0.006     0.000     0.994     3.000  518 1575
     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     2.000     3.000     2.000     3.000     2.000     2.000     0.000     0.021     0.979     3.000  519 1575
     1.000     0.000     3.000     2.000     0.000     0.000     0.000     2.000     4.000         *     1.000     1.000     2.000     1.000     1.000     1.000     0.988     0.000     0.012     1.000  520 1575
     4.000     3.000     2.000     1.000         *     0.000     2.000     2.000     2.000         *     2.000     2.000     3.000     2.000         *         *     0.000     0.040     0.960     3.000  522 1575
     1.000     1.000     2.000     0.000     0.000     1.000         *         *         *     0.000     3.000     1.000         *         *     2.000     2.000     0.534     0.000     0.466     1.000  523 1575
     3.000     3.000     3.000     1.000     1.000     1.000     4.000     3.000     3.000     1.000     3.000     3.000     4.000     3.000     2.000     2.000     0.000     0.986     0.014     2.000  524 1575
     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000         *     2.000     2.000     2.000     2.000     2.000     2.000     0.001     0.003     0.996     3.000  525 1575
     0.000     1.000     1.000     2.000     0.000     0.000     1.000     2.000     1.000     1.000     3.000     2.000     1.000     2.000     3.000     3.000     0.005     0.000     0.995     3.000  526 1575
     3.000     4.000     2.000     2.000     2.000     2.000     1.000     4.000     3.000     2.000     1.000     1.000     2.000     1.000     1.000     1.000     0.000     0.149     0.851     3.000  527 1575
         *         *         *     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000         *     0.000         *         *     1.000     0.000     0.000     1.000  528 1575
     2.000     2.000         *     2.000     1.000     1.000     3.000     1.000     2.000     1.000     3.000     2.000     3.000     2.000     4.000     3.000     0.000     0.538     0.462     2.000  529 1575
         *     1.000     3.000     0.000     0.000     1.000     1.000     1.000     3.000     1.000     1.000     0.000     3.000     0.000     1.000     2.000     0.990     0.000     0.010     1.000  530 1575
         *         *         *         *         *         *     2.000     2.000     2.000     0.000     2.000     1.000         *         *         *         *     0.271     0.003     0.726     3.000  531 1575
         *         *         *     1.000     1.000     1.000         *         *         *     1.000         *         *     1.000         *         *         *     0.208     0.037     0.755     3.000  532 1575
     3.000     0.000     4.000         *         *     1.000     2.000     2.000     2.000     1.000     2.000     1.000     3.000     2.000     2.000     2.000     0.001     0.001     0.999     3.000  533 1575
     1.000     1.000     2.000     1.000         *     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     3.000     0.002     0.000     0.998     3.000  534 1575
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000  535 1575
     1.000     1.000     1.000     1.000         *     2.000     1.000     0.000     3.000     0.000     1.000     1.000     0.000     2.000     1.000     1.000     0.998     0.000     0.002     1.000  536 1575
         *     3.000     4.000     1.000     1.000     1.000     0.000     2.000     2.000     2.000     3.000     3.000         *     4.000     3.000     1.000     0.000     0.912     0.088     2.000  537 1575
     4.000         *     4.000     0.000         *         *     2.000     2.000     3.000     2.000     2.000     2.000     4.000     2.000     2.000     2.000     0.000     0.077     0.923     3.000  538 1575
     0.000     2.000     3.000     0.000         *     1.000     3.000     1.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     4.000     0.001     0.002     0.997     3.000  539 1575
     2.000     3.000     2.000     1.000     1.000     1.000     2.000     2.000     1.000         *     2.000     2.000     2.000     1.000     2.000     2.000     0.001     0.002     0.997     3.000  540 1575
     0.000     0.000     2.000         *     1.000         *     2.000     2.000     4.000         *         *         *     0.000     2.000     1.000     2.000     0.914     0.000     0.086     1.000  541 1575
     0.000     0.000     2.000     0.000     0.000     1.000     1.000     1.000     3.000         *     0.000     1.000         *     0.000     0.000     0.000     1.000     0.000     0.000     1.000  542 1575
     2.000     2.000     2.000     1.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     1.000     2.000     2.000     0.001     0.001     0.998     3.000  543 1575
     2.000     0.000     2.000         *     0.000     2.000     2.000     1.000     2.000     1.000     2.000     0.000     4.000     2.000     2.000     3.000     0.002     0.000     0.998     3.000  544 1575
     3.000     2.000     4.000     1.000     0.000     1.000     2.000     2.000     3.000     1.000     2.000     2.000     3.000     3.000     3.000     3.000     0.000     0.078     0.922     3.000  545 1575
     3.000     1.000     2.000     0.000         *     1.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     1.000     1.000     3.000     0.052     0.000     0.948     3.000  546 1575
