875	2	2	1	0	0	.	1	1	0	1	1	.	1	1	1
876	3	2	3	1	.	.	3	3	1	3	2	2	2	2	3
877	3	0	3	0	0	.	3	1	0	2	.	1	2	1	2
878	1	1	2	0	0	0	1	1	0	3	2	1	1	1	2
879	1	1	2	.	.	2	3	2	1	3	.	2	2	3	1
880	2	1	2	1	0	1	1	3	2	3	2	3	1	2	3
881	2	1	3	2	1	1	3	4	2	2	4	4	3	2	2
882	2	0	2	0	1	1	2	2	1	3	3	2	3	3	3
883	2	0	3	.	.	1	1	2	0	2	2	2	2	2	2
884	1	0	3	0	1	0	1	1	0	2	1	1	1	1	0
885	.	.	2	1	0	.	2	0	1	4	1	1	4	3	1
886	2	1	1	0	0	0	1	1	1	2	1	2	2	1	0
887	2	3	2	1	1	1	2	2	1	3	3	1	4	3	1
888	2	1	4	0	.	0	1	1	.	3	1	3	2	2	2
889	0	1	3	0	.	.	2	1	0	2	1	2	1	2	3
890	4	2	2	0	0	.	2	2	1	2	2	2	2	1	2
891	4	1	1	1	0	0	1	2	2	3	1	2	3	2	2
892	0	2	1	1	.	.	0	1	1	2	2	0	2	2	2
893	4	3	4	0	1	0	3	2	2	0	3	4	0	0	3
894	3	3	3	1	1	1	3	2	1	2	2	3	3	3	4
895	.	0	.	0	.	.	2	3	.	3	.	3	2	2	2
896	0	0	1	0	0	0	2	1	0	3	2	2	2	2	1
897	3	3	3	.	.	.	2	2	2	3	2	3	2	2	3
898	2	0	2	1	0	.	1	0	0	2	3	1	1	1	1
899	0	0	0	1	0	0	1	1	0	3	1	0	1	0	2
900	1	0	2	1	.	.	1	1	.	2	3	.	1	1	0
901	3	1	3	0	0	0	1	2	1	2	1	2	2	1	2
902	1	0	3	0	0	0	1	3	2	4	3	4	3	3	4
903	.	.	.	.	.	.	.	.	.	4	4	.	.	.	.
904	2	0	0	1	0	.	1	0	0	4	1	0	2	0	1
905	.	.	.	0	.	.	.	.	.	0	.	.	.	.	.
906	0	0	4	0	.	2	0	0	0	1	1	1	.	0	3
907	2	3	3	1	.	.	1	1	2	3	3	2	3	2	3
908	4	0	3	.	.	.	1	3	1	4	3	3	1	1	0
909	2	0	2	1	.	.	0	3	.	2	.	4	2	1	.
910	0	2	.	0	.	.	0	0	0	2	0	0	2	2	2
911	1	3	2	.	0	0	1	1	0	2	1	0	0	0	0
912	2	0	2	.	.	.	1	2	2	1	2	1	2	2	2
913	3	1	3	0	0	0	2	3	1	3	3	4	1	1	2
914	3	.	3	1	2	1	2	0	1	2	2	0	2	1	2
915	2	2	1	1	.	.	2	3	.	3	.	3	1	1	4
916	4	4	0	2	2	2	1	0	0	4	4	4	4	3	1
917	1	0	3	.	.	1	2	2	0	2	1	1	2	2	2
918	.	0	1	2	1	1	3	2	2	1	0	2	0	2	4
919	0	0	0	1	0	.	2	2	1	2	.	3	0	1	2
920	3	3	2	2	1	2	3	3	1	2	2	2	2	2	2
921	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2
922	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.
923	1	0	2	0	0	0	1	2	0	2	1	1	1	2	1
924	3	0	1	1	2	.	1	1	0	4	0	0	4	2	0
925	0	0	3	0	0	0	0	0	0	2	0	0	0	2	4
926	0	0	3	.	.	.	1	2	0	2	2	3	1	1	2
927	2	1	1	0	0	0	0	1	0	2	3	0	0	0	1
928	2	2	.	2	2	2	2	2	1	4	4	4	4	4	4
929	2	2	2	1	1	1	2	2	.	.	.	2	1	2	2
930	.	.	.	.	.	.	.	.	.	.	.	0	.	.	.
931	2	0	3	0	.	.	2	2	.	3	3	2	2	2	3
932	1	0	1	0	0	0	0	0	1	2	2	0	1	1	0
933	2	1	0	.	.	1	1	3	0	2	2	3	3	3	4
934	3	1	3	0	0	0	3	2	0	1	1	2	2	1	1
935	1	0	1	.	.	.	1	2	0	3	2	3	2	1	0
936	1	0	3	0	0	.	2	1	0	2	2	2	2	2	3
937	3	2	3	1	0	.	2	1	2	2	2	2	3	3	2
938	2	1	4	0	.	.	0	3	2	2	2	2	1	1	2
939	4	0	4	.	.	.	3	3	.	4	3	3	0	0	4
940	1	0	0	0	0	0	2	2	0	4	2	2	0	0	3
941	4	4	3	2	2	.	2	4	1	4	3	1	4	3	4
942	0	0	1	1	0	0	1	1	2	2	.	2	0	1	1
943	3	1	2	1	0	.	0	1	0	3	1	1	0	0	1
944	0	0	3	1	.	.	0	0	0	2	1	2	2	2	2
945	3	2	4	1	0	.	2	4	3	.	4	4	4	3	4
946	3	2	2	1	.	.	1	3	1	3	3	2	1	1	2
947	4	2	4	1	1	1	2	4	3	4	3	2	4	3	4
948	4	0	0	0	0	.	0	0	0	2	0	0	1	0	2
949	.	0	4	.	.	.	3	3	1	0	2	4	3	3	2
950	4	4	4	1	0	2	1	3	2	1	2	4	2	2	2
951	2	2	2	0	0	1	3	3	1	3	1	4	3	3	3
952	4	0	4	2	0	2	1	3	1	4	1	4	4	4	4
953	4	1	4	1	0	.	1	2	0	3	2	3	2	3	4
954	2	2	3	.	.	.	2	2	2	3	.	2	1	2	2
955	4	4	4	2	1	1	2	3	3	0	4	4	4	3	2
956	3	1	3	1	.	0	2	2	2	2	2	3	3	3	4
957	0	0	0	.	0	0	0	0	0	1	0	0	0	0	0
958	2	0	3	.	.	.	2	4	2	2	3	2	3	2	2
959	2	2	2	1	.	.	1	1	3	2	2	2	2	1	.
960	2	2	2	2	.	.	2	2	2	2	2	1	3	3	2
961	1	0	3	0	0	0	1	2	0	2	2	2	2	0	1
962	3	1	2	0	0	0	1	1	1	3	4	4	2	2	4
963	2	1	3	1	0	0	2	3	0	4	1	3	1	3	3
964	3	1	3	0	0	0	1	1	0	2	1	2	1	2	3
965	2	1	4	.	.	.	3	3	2	3	3	3	3	3	3
966	1	0	3	0	0	0	1	2	0	3	1	1	2	1	4
967	3	1	2	1	.	.	2	2	.	2	2	2	3	3	2
968	2	0	2	0	0	0	0	0	2	2	2	3	0	0	2
969	0	4	4	0	0	.	2	2	0	2	1	3	1	1	1
970	4	1	1	1	.	0	4	2	1	4	2	4	1	3	4
971	1	1	1	0	0	.	0	0	0	1	.	0	0	0	2
972	2	4	2	0	1	2	0	2	0	3	2	2	3	2	0
973	3	0	3	0	0	.	0	2	0	3	2	2	2	3	3
974	4	3	1	.	0	1	4	2	1	3	2	3	2	1	3
975	0	0	2	.	.	.	2	2	0	2	2	2	2	2	3
976	0	0	4	0	0	1	0	1	2	2	2	2	2	1	3
977	3	0	3	0	0	0	1	2	0	3	1	3	1	1	3
978	3	2	2	.	.	.	2	2	1	3	2	2	1	2	2
979	.	2	3	.	.	0	1	2	3	2	.	.	.	3	3
980	0	0	3	0	0	0	2	1	0	2	1	0	0	0	0
981	3	1	1	1	.	2	1	0	1	2	1	2	1	1	4
982	4	2	4	0	1	.	2	1	0	2	2	3	1	2	4
983	2	1	2	0	0	1	2	0	2	4	2	3	3	2	2
984	3	1	1	1	1	.	1	2	2	3	4	2	2	2	2
985	1	.	2	.	0	.	2	2	1	3	1	2	.	.	.
986	2	0	3	0	0	0	1	2	0	2	1	2	0	1	3
987	1	2	3	.	.	.	2	1	.	2	2	2	2	2	2
988	2	.	2	.	.	.	0	.	.	3	.	.	2	2	2
989	4	1	3	1	0	.	2	3	1	2	3	2	3	3	2
990	2	0	3	.	0	.	3	2	3	2	3	2	1	2	1
991	2	0	3	0	0	0	2	2	0	4	2	2	2	2	4
992	1	1	3	0	0	0	2	1	0	3	1	2	1	1	3
993	2	1	1	.	0	.	2	1	3	3	2	2	3	3	4
994	4	2	3	.	.	.	1	3	3	1	2	2	2	3	3
995	4	0	4	2	0	.	1	0	0	2	0	1	0	0	1
996	3	4	3	1	0	.	2	2	0	3	3	3	.	0	3
997	2	4	3	0	0	0	3	0	1	0	1	1	2	1	0
998	4	1	4	1	1	1	1	3	0	3	2	3	3	3	2
999	1	2	2	1	1	1	2	1	.	2	4	4	2	3	2
1000	2	.	3	2	0	.	1	1	3	2	1	1	2	2	.
1001	0	4	0	2	0	1	0	0	0	1	1	3	1	2	3
1002	2	1	3	2	.	.	1	3	3	3	2	1	3	3	2
1003	3	0	2	0	0	.	2	1	0	2	3	2	1	1	2
1004	4	0	3	0	0	0	2	1	0	2	2	2	2	2	4
1005	2	2	4	.	.	0	2	3	2	2	4	3	3	2	4
1006	3	2	3	0	1	0	2	2	1	4	.	2	3	2	3
1007	.	0	2	0	0	.	.	.	.	3	1	2	.	.	.
1008	3	3	3	2	1	1	.	.	3	3	4	4	4	3	3
1009	3	3	3	.	.	.	2	2	3	3	2	3	3	3	2
1010	0	0	2	0	0	0	0	1	0	3	1	3	3	2	1
1011	2	3	0	1	.	.	2	2	2	2	1	2	2	2	3
1012	0	0	3	1	0	0	2	2	0	3	0	1	1	1	.
1013	3	0	2	0	0	.	1	2	0	2	0	1	0	0	1
1014	2	0	3	0	0	1	3	2	0	3	1	4	2	2	2
1015	2	3	2	1	.	1	1	2	2	2	2	2	2	2	2
1016	.	0	3	.	.	.	0	2	.	2	.	.	.	.	0
1017	4	1	4	0	0	.	2	1	0	2	1	2	0	0	2
1018	4	3	3	1	1	0	2	3	.	3	3	4	3	3	4
1019	4	1	3	0	0	0	1	3	3	1	1	3	2	3	2
1020	3	3	3	1	.	.	1	2	0	3	4	3	3	3	2
1021	3	1	3	1	0	0	2	2	3	2	1	4	2	3	4
1022	1	0	4	0	0	.	1	0	0	3	0	0	0	0	0
1023	0	0	2	1	0	0	1	2	1	3	0	1	0	1	1
1024	2	2	4	1	.	.	4	4	2	3	3	3	3	4	3
1025	2	3	3	0	0	.	3	1	0	4	2	2	2	1	3
1026	1	0	3	.	0	.	2	2	0	3	.	3	.	.	2
1027	3	.	3	0	.	.	2	3	2	3	2	3	3	3	3
1028	1	0	0	1	0	0	3	2	0	3	1	2	1	1	2
1029	0	0	4	.	0	0	1	2	1	1	2	2	2	1	2
1030	2	2	1	1	1	0	3	4	0	2	2	1	1	1	4
1031	0	0	4	0	0	0	0	1	0	3	0	2	1	1	2
1032	2	3	0	.	0	.	3	0	0	3	0	2	2	2	0
1033	1	0	2	0	0	0	1	0	0	2	4	2	2	2	2
1034	4	3	4	.	.	.	1	3	0	4	3	3	3	4	3
1035	4	3	3	2	1	.	3	2	0	1	2	2	3	2	3
1036	3	0	3	1	0	0	0	1	0	2	1	2	0	1	3
1037	2	0	1	0	0	.	1	0	0	4	1	2	0	0	3
1038	3	2	4	.	.	1	4	2	3	3	3	3	3	2	4
1039	4	2	3	2	.	2	1	4	.	2	2	3	1	2	2
1040	3	4	2	2	.	1	0	4	1	3	3	2	4	3	2
1041	1	1	1	0	.	.	3	1	0	2	1	3	2	2	3
1042	4	0	2	1	0	1	2	2	1	2	2	2	2	2	4
1043	4	2	3	.	0	.	1	3	0	3	3	3	2	3	4
1044	.	.	.	1	0	0	0	0	1	0	1	3	4	3	2
1045	2	0	2	1	0	.	1	2	0	2	2	1	1	1	1
1046	.	0	.	2	0	1	4	0	0	0	0	0	1	1	.
1047	.	0	2	0	.	.	2	1	1	1	2	2	1	1	2
1048	2	1	2	1	.	2	1	3	3	2	3	3	2	3	3
1049	1	0	2	0	0	.	1	1	1	2	2	2	2	2	3
1050	3	0	3	.	.	2	0	1	1	1	2	2	2	2	3
1051	4	0	2	0	0	0	2	2	2	3	3	4	2	2	3
1052	2	0	1	0	0	0	0	1	1	1	2	0	0	0	1
1053	3	0	2	0	.	.	1	4	0	2	2	4	2	2	2
1054	2	2	2	1	.	.	2	3	2	2	2	2	2	2	.
1055	1	0	1	0	0	.	2	2	3	2	1	0	0	0	0
1056	4	3	3	2	.	.	2	1	3	4	2	4	3	2	4
1057	2	0	4	0	0	0	2	0	0	3	0	2	0	2	2
1058	3	1	4	1	0	.	2	2	2	3	2	4	3	3	3
1059	0	0	0	0	.	.	0	1	0	1	1	3	0	0	4
1060	2	1	4	1	0	0	2	1	2	4	3	1	3	2	2
1061	0	1	2	0	0	0	1	1	0	3	4	1	2	1	4
1062	3	3	4	1	1	0	2	3	0	3	2	4	3	3	2
1063	4	0	3	0	0	.	1	3	3	2	3	3	3	3	4
1064	.	4	2	1	2	.	.	3	.	4	4	4	.	4	4
1065	.	.	3	.	.	.	2	2	.	3	2	2	3	2	2
1066	4	2	3	1	0	0	1	3	2	2	1	2	3	2	3
1067	.	1	3	2	.	.	1	1	2	.	2	2	2	2	.
1068	2	0	2	0	0	0	1	0	0	2	0	2	0	0	1
1069	3	1	1	.	.	.	1	3	.	2	3	3	3	2	3
1070	4	1	3	2	0	.	0	2	2	1	2	1	2	3	3
1071	.	.	4	1	.	.	.	.	3	2	.	4	3	3	.
1072	1	0	3	2	2	2	4	3	2	2	4	2	4	3	2
1073	3	0	2	.	0	.	2	2	0	2	2	1	.	2	.
1074	3	1	4	1	.	.	2	3	1	2	1	2	2	1	2
1075	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2
1076	3	0	3	0	0	0	2	2	2	2	2	3	1	2	2
1077	4	2	3	1	1	2	3	4	.	2	4	3	3	3	3
1078	1	3	4	0	.	0	2	4	1	4	1	4	4	4	4
1079	0	.	3	0	.	.	1	1	.	3	0	2	1	0	.
1080	3	0	2	2	.	.	0	1	1	2	3	1	2	1	3
1081	0	0	3	0	0	.	0	1	0	1	0	1	1	0	2
1082	2	0	3	.	0	1	2	4	3	1	3	2	1	2	3
1083	0	2	2	1	0	.	1	2	.	1	3	2	1	0	2
1084	1	0	2	0	0	.	0	0	0	2	2	2	0	1	2
1085	3	0	3	0	1	.	3	3	0	3	3	3	3	3	4
1086	1	0	3	.	.	0	1	2	0	2	2	2	2	3	2
1087	2	0	2	.	0	1	1	2	1	3	.	3	2	0	2
1088	3	0	3	0	0	0	0	0	2	2	0	1	2	0	0
1089	4	.	4	1	.	.	0	3	3	2	4	4	4	4	.
1090	0	0	2	0	0	.	2	1	0	1	1	2	0	1	.
1091	0	0	2	0	0	0	1	1	0	2	0	2	2	2	2
1092	4	3	3	1	.	.	1	2	1	3	2	2	2	2	2
1093	2	1	4	1	0	0	2	2	3	3	2	2	2	3	1
1094	4	3	2	1	.	.	1	2	3	4	4	2	3	3	3
1095	2	4	3	.	.	.	1	1	1	2	2	2	3	3	.
1096	1	0	2	1	0	1	1	1	1	3	2	2	2	2	1
1097	4	3	3	.	.	.	2	2	1	3	2	3	2	3	4
1098	4	2	4	2	.	.	2	3	2	3	2	3	3	2	3
1099	2	2	3	1	0	0	2	1	1	4	0	2	1	1	3
1100	4	0	4	2	.	.	4	4	2	4	.	4	4	3	.
1101	3	1	3	.	.	.	1	3	1	3	3	2	2	2	3
1102	2	2	.	1	1	1	2	2	.	3	2	2	2	2	.
1103	2	2	4	2	0	0	3	4	.	2	3	3	4	2	3
1104	0	0	1	.	0	.	0	1	1	3	1	1	1	1	2
1105	2	3	2	1	0	0	1	1	.	3	2	2	1	2	3
1106	.	.	2	0	0	.	2	2	.	2	.	3	4	4	4
1107	4	0	2	1	.	.	0	1	1	2	3	0	1	1	0
1108	.	0	2	0	.	.	2	2	0	4	.	2	1	2	3
1109	0	0	0	0	0	.	0	0	0	2	1	0	0	0	0
1110	3	1	3	0	0	0	1	3	.	3	4	.	3	3	3
1111	3	0	3	.	0	.	1	2	1	2	2	3	.	.	.
1112	4	0	4	.	.	.	2	2	3	3	2	2	2	2	2
1113	4	2	3	2	.	.	2	4	3	4	2	2	4	0	.
1114	3	.	2	1	.	.	2	.	1	3	.	2	2	1	2
1115	3	3	4	2	1	2	2	3	1	4	2	3	3	3	4
1116	0	0	0	1	0	0	2	2	0	3	2	1	0	2	2
1117	.	3	2	0	0	0	2	4	.	3	2	4	3	3	4
1118	1	0	1	0	.	.	0	2	0	1	2	1	0	1	4
1119	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1120	2	0	4	1	0	0	2	2	2	2	2	2	2	1	2
1121	1	1	3	1	.	.	2	2	0	3	3	3	0	3	1
1122	0	0	2	2	0	0	1	2	1	2	0	2	2	2	2
1123	4	1	4	1	0	.	3	2	1	3	1	3	2	3	2
1124	4	1	2	1	.	.	1	2	1	3	2	4	.	3	4
1125	4	3	2	1	1	.	3	2	1	3	3	2	1	2	3
1126	1	0	4	.	.	.	0	0	0	1	1	0	1	1	2
1127	3	0	2	.	0	.	1	2	0	2	.	2	2	2	3
1128	4	2	4	0	.	.	2	2	.	2	1	2	3	2	3
1129	4	.	2	0	.	.	0	2	1	2	2	2	2	2	2
1130	3	0	2	1	.	.	1	2	1	2	2	2	1	1	1
1131	3	0	0	0	0	1	0	2	0	1	1	1	2	2	1
1132	4	0	3	1	.	0	1	3	1	2	.	2	2	1	1
1133	4	1	4	.	0	.	2	4	0	2	.	4	0	4	4
1134	2	2	0	.	0	.	3	3	2	2	1	3	2	2	2
1135	.	4	2	2	.	.	3	3	3	2	2	4	3	3	3
1136	4	2	2	2	1	1	2	3	1	2	2	2	2	2	2
1137	3	0	2	0	0	0	1	3	0	2	1	3	1	2	2
1138	0	0	2	0	0	0	2	1	1	1	2	2	1	1	1
1139	3	1	3	1	.	.	1	2	0	4	3	2	2	3	2
1140	.	0	3	1	.	1	2	3	2	2	3	2	3	.	2
1141	1	4	4	2	2	1	3	4	2	4	3	4	3	3	2
1142	0	1	3	1	1	.	0	3	2	3	1	3	4	4	3
1143	1	0	2	1	0	.	1	2	3	2	1	1	1	2	1
1144	2	1	3	1	0	.	1	1	1	3	2	1	0	0	3
1145	0	0	3	0	1	.	2	2	1	2	2	1	1	1	2
1146	2	1	4	.	.	.	1	3	2	3	2	4	3	2	3
1147	2	2	2	0	0	.	2	.	.	2	.	2	.	.	2
1148	2	.	3	.	0	1	1	2	1	3	2	1	3	3	.
1149	2	0	4	1	.	.	0	4	.	4	.	0	2	.	3
1150	2	0	2	0	0	.	1	0	0	0	1	0	1	0	0
1151	3	0	3	1	0	0	3	2	1	2	2	3	1	2	2
1152	.	0	3	.	.	.	2	1	1	2	0	1	0	0	1
1153	0	0	2	1	0	0	0	0	0	1	1	1	0	0	1
1154	1	1	2	2	.	.	4	2	2	3	.	4	2	2	4
1155	4	1	3	1	.	0	1	1	1	3	2	2	1	0	2
1156	3	0	2	.	.	.	2	2	1	2	3	3	2	2	2
1157	2	1	1	1	0	0	1	1	0	2	1	2	1	2	3
1158	.	0	2	1	0	.	0	3	1	1	.	1	2	1	2
1159	0	0	1	.	.	1	1	1	.	1	3	2	3	2	2
1160	2	0	2	0	0	0	1	1	1	2	3	2	2	2	3
1161	2	2	3	2	0	.	1	1	2	3	4	1	2	2	3
1162	3	0	1	1	0	.	0	1	3	2	1	1	1	0	1
1163	0	0	3	0	0	.	2	2	.	1	2	1	2	2	3
1164	1	1	2	1	.	.	2	1	0	2	1	2	2	2	2
1165	3	2	3	1	.	1	1	1	2	3	3	3	2	1	2
1166	4	0	4	0	.	.	1	1	.	3	3	3	3	3	3
1167	1	0	1	0	0	0	2	0	1	1	1	1	2	1	4
1168	1	.	3	0	0	.	0	2	1	2	4	2	3	1	1
1169	3	2	3	2	.	.	1	2	.	2	2	3	3	3	4
1170	3	1	4	2	1	.	2	2	2	2	3	2	1	2	3
1171	.	.	2	1	0	.	3	3	0	2	.	2	2	2	.
1172	4	0	4	0	0	.	1	3	0	2	0	2	2	.	0
1173	.	.	3	1	.	1	2	2	1	2	1	1	1	.	1
1174	3	3	1	1	.	.	2	2	.	1	2	3	2	2	3
1175	3	.	2	1	.	.	1	2	2	4	2	3	3	2	3
1176	3	3	1	0	.	2	1	2	2	2	1	1	2	1	1
1177	4	0	4	0	2	0	2	4	3	4	3	4	4	4	4
1178	1	2	2	1	.	.	1	1	1	2	1	2	1	1	1
1179	4	4	4	1	2	1	4	3	3	3	1	4	2	3	3
1180	3	1	4	1	0	.	2	1	1	2	3	2	3	2	3
1181	.	0	3	0	0	0	2	1	1	2	.	1	0	1	2
1182	4	0	2	0	0	0	1	3	1	3	2	1	1	0	2
1183	4	1	4	.	.	.	3	1	1	1	1	1	2	3	3
1184	3	4	4	.	1	2	4	4	3	4	3	4	4	4	4
1185	3	0	4	2	.	2	2	2	2	4	.	3	3	2	3
1186	4	0	4	2	.	.	2	2	3	4	2	3	3	3	4
1187	2	0	0	0	0	0	0	2	2	2	.	2	2	0	2
1188	.	2	.	.	.	.	.	.	1	.	.	.	.	.	.
1189	0	0	2	0	0	0	2	1	0	2	1	1	1	0	3
1190	0	0	2	0	0	0	1	1	1	3	1	2	2	2	1
1191	0	0	3	.	0	.	1	2	0	1	2	0	.	.	.
1192	.	2	.	1	.	2	0	.	1	4	.	.	.	.	.
1193	1	0	1	1	1	0	2	2	0	1	1	2	1	1	2
1194	3	3	2	1	2	2	3	2	1	2	2	2	3	4	3
1195	3	0	2	1	.	1	1	1	.	1	2	1	1	.	1
1196	0	.	2	0	.	.	1	0	0	2	.	.	2	0	4
1197	2	1	1	0	.	.	2	2	0	3	3	3	1	2	4
1198	4	1	4	0	0	.	0	2	.	4	0	2	2	2	3
1199	1	0	.	0	0	0	1	0	0	0	0	1	1	1	2
1200	1	0	3	1	.	.	2	1	3	4	2	3	2	2	2
1201	2	3	3	0	0	0	2	3	1	2	1	2	2	2	3
1202	0	0	2	1	.	.	1	1	0	.	.	0	2	2	.
1203	.	1	2	2	.	1	3	.	0	3	0	2	2	3	.
1204	2	3	4	.	0	.	3	3	2	4	2	2	2	4	2
1205	2	0	3	1	2	1	1	2	2	3	3	3	3	4	3
1206	1	0	2	0	0	.	2	2	2	0	2	0	1	0	0
1207	2	3	4	0	.	.	1	1	1	2	1	1	1	1	2
1208	2	1	2	1	.	.	1	2	1	2	2	1	2	2	3
1209	3	0	4	.	.	.	2	4	2	3	4	4	.	2	3
1210	4	4	3	.	.	.	1	2	3	1	4	2	1	1	4
1211	.	.	2	0	.	.	2	1	.	2	.	2	1	1	3
1212	2	0	4	1	.	2	0	1	1	1	2	3	3	.	2
1213	4	1	0	0	0	.	2	1	0	2	1	3	2	2	4
1214	3	0	4	1	.	1	2	2	3	.	2	2	2	4	2
1215	4	1	2	1	1	.	2	1	2	2	2	1	2	3	4
1216	2	2	2	1	1	2	0	2	1	2	3	2	3	2	3
1217	.	3	3	1	2	1	3	4	2	3	4	4	3	2	3
1218	4	0	4	.	.	2	2	4	2	4	.	3	4	3	4
1219	2	2	4	1	1	2	4	4	2	4	3	4	3	3	1
1220	1	0	3	1	1	.	2	0	2	2	2	1	3	3	0
1221	0	0	1	0	1	1	0	1	0	3	1	1	1	1	3
1222	2	1	2	1	.	1	2	2	2	3	3	2	2	2	3
1223	0	4	0	0	0	0	0	0	0	4	0	0	0	0	4
1224	0	0	3	.	.	.	1	0	2	1	2	1	1	1	1
1225	0	0	1	.	0	0	1	1	0	1	2	1	1	2	3
1226	3	2	3	1	1	.	2	3	2	3	2	2	3	2	2
1227	4	2	2	1	.	.	1	0	2	2	2	1	2	1	.
1228	3	3	3	0	1	.	1	3	2	2	1	4	3	2	4
1229	4	.	2	2	.	1	3	1	0	1	2	1	2	2	.
1230	0	0	2	0	0	0	1	1	0	3	1	1	1	1	3
1231	2	2	4	1	.	2	1	3	2	2	3	3	3	2	3
1232	2	.	1	0	.	1	3	3	2	4	1	4	4	4	4
1233	4	.	3	2	0	.	2	3	.	2	2	3	2	2	4
1234	1	4	3	0	0	0	1	1	0	2	1	0	1	0	1
1235	3	2	0	2	1	2	.	.	.	.	.	.	.	.	.
1236	3	2	0	0	.	.	0	3	2	4	0	4	1	3	4
1237	2	1	3	1	.	1	3	4	3	4	3	4	4	4	4
1238	0	0	1	1	0	.	0	1	0	2	2	0	2	2	2
1239	2	1	3	1	0	0	0	0	0	4	3	2	0	1	2
1240	4	2	0	2	0	1	2	.	0	4	2	2	4	2	.
1241	.	0	2	.	0	.	0	2	0	2	0	0	0	0	3
1242	0	0	3	1	0	.	0	0	0	3	2	0	1	1	2
1243	3	1	3	1	.	.	2	1	0	3	3	1	2	1	2
1244	4	4	4	.	1	2	3	4	1	3	2	4	4	4	3
1245	4	4	2	1	0	.	0	2	1	4	2	3	2	1	2
1246	3	1	3	1	0	.	4	.	1	2	1	2	1	1	3
1247	0	0	3	1	0	0	3	2	2	3	0	2	3	3	.
1248	1	0	3	1	0	.	1	1	.	1	0	2	1	2	0
1249	4	1	2	1	0	.	1	3	0	4	2	3	3	2	3
1250	3	0	3	1	.	.	0	1	0	3	2	1	2	1	3
1251	3	2	.	1	.	.	2	2	1	2	2	1	3	2	3
1252	0	0	2	1	0	.	2	1	.	1	.	.	.	.	.
1253	3	1	2	2	1	1	1	2	1	2	3	2	3	2	2
1254	2	3	3	1	1	1	2	3	1	2	2	2	3	3	3
1255	4	0	1	1	.	0	1	1	0	2	1	0	1	1	1
1256	2	.	0	.	.	.	2	2	1	3	.	4	.	.	.
1257	1	4	1	0	0	0	2	2	0	2	2	1	2	2	2
1258	3	3	4	1	0	1	3	4	1	4	3	4	3	2	4
1259	4	0	0	1	0	.	3	1	.	1	.	.	.	0	1
1260	1	0	1	0	.	.	2	3	1	1	2	1	1	1	4
1261	2	0	1	0	0	0	2	0	0	2	1	2	1	1	3
1262	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.
1263	2	0	2	1	.	.	1	2	1	2	0	2	2	2	1
1264	0	0	3	.	0	0	0	1	0	2	0	1	0	2	2
1265	0	4	4	1	0	0	1	1	3	4	4	4	4	4	4
1266	2	2	1	2	1	0	1	2	0	1	0	0	3	1	1
1267	3	2	4	1	0	0	3	4	1	3	2	4	4	4	4
1268	3	3	2	0	1	1	0	2	0	4	0	3	2	2	4
1269	3	2	4	1	0	.	2	2	0	2	4	4	3	3	4
1270	2	3	4	1	.	.	0	.	3	.	.	.	.	.	.
1271	3	.	4	1	.	.	2	4	3	2	4	2	3	2	1
1272	2	1	4	1	0	0	1	3	0	2	3	1	1	2	3
1273	2	1	3	2	0	1	2	2	2	3	2	3	3	3	2
1274	1	0	4	0	.	.	1	1	1	3	3	2	2	2	1
1275	2	0	2	2	.	.	1	1	1	3	.	2	2	2	2
1276	2	3	2	1	1	0	2	3	2	1	1	1	2	2	3
1277	.	.	3	.	.	.	2	3	1	2	2	2	2	.	.
1278	0	0	3	0	.	.	3	2	2	3	.	3	0	0	2
1279	1	0	4	.	0	0	2	1	2	2	1	2	2	2	2
1280	3	.	2	0	.	.	2	2	1	2	2	2	2	2	3
1281	0	0	3	1	0	.	0	2	1	3	2	1	0	0	1
1282	1	0	3	0	.	.	2	1	1	2	3	3	2	3	3
1283	0	0	2	0	0	2	2	2	1	0	2	.	.	.	.
1284	2	2	2	2	2	1	2	2	1	4	4	2	3	3	3
1285	4	1	2	.	0	0	0	3	2	1	2	2	3	3	.
1286	3	3	4	1	1	0	2	3	2	4	3	4	2	2	4
1287	0	0	3	0	0	0	2	1	1	0	.	2	2	2	2
1288	3	1	3	.	.	.	2	3	.	2	2	3	2	2	2
1289	4	2	2	1	2	1	2	3	2	2	3	2	2	2	.
1290	4	4	2	.	0	.	4	3	2	3	3	4	3	1	4
1291	.	.	.	1	.	.	2	.	1	.	3	.	.	.	.
1292	3	3	3	1	1	1	3	3	2	3	3	2	3	3	3
1293	3	3	3	1	1	1	3	3	2	3	3	3	3	3	3
1294	3	1	2	.	.	.	1	1	2	2	1	2	1	1	2
1295	0	0	3	0	0	0	0	0	0	2	0	1	1	1	0
1296	1	1	3	1	1	0	2	2	0	2	2	3	3	3	3
1297	2	0	3	1	.	0	1	1	1	2	2	2	1	1	1
1298	3	.	4	.	0	.	3	2	0	2	.	3	2	2	1
1299	0	0	2	0	0	0	2	1	0	3	1	2	1	3	3
1300	0	0	1	0	0	0	0	0	0	1	3	0	2	1	0
1301	3	3	3	0	1	.	0	0	1	.	.	1	0	0	0
1302	2	0	4	.	.	1	2	2	3	2	2	3	3	3	3
